키워드,언론사,기사명,날짜,URL
뉴스1,"""10대男, 코로나로 입원보다 화이자 부작용 확률 4~6배 높다""",2021-09-14,https://www.news1.kr/articles/?4432678,백신 부작용
국제뉴스,홍콩서 청소년 화이자 백신 부작용 속출 '심장염만 30명',2021-09-18,http://www.gukjenews.com/news/articleView.html?idxno=2312072,백신 부작용
한국면세뉴스,"20대 여성, 화이자 백신 접종 후 뇌출혈…백신 의무화 반대 청원까지 등장",2021-09-18,http://www.kdfnews.com/news/articleView.html?idxno=80333,백신 부작용
MBN,"""40대 남편, 화이자 맞고 뇌경색""…접종 부작용 국민청원 잇따라",2021.09.11.,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4594752,백신 부작용
매일경제,"""정부 강제하진 않는다는데 맞아도 되나""…12~17세 4분기 백신 맞는다",A31면 1단,http://news.mk.co.kr/newsRead.php?no=887955&year=2021,백신 부작용
조선일보,[만물상] 청소년 백신 접종,A26면 1단,https://www.chosun.com/opinion/manmulsang/2021/09/16/QGYTBTM2JRBPVG4R74YNP25RIQ/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,백신 부작용
세계일보,"“얀센 백신, 코로나 중증 예방 실패 사례 적잖아…조사 필요”",2021-09-15,http://www.segye.com/content/html/2021/09/14/20210914504137.html?OutUrl=naver,백신 부작용
위키트리,12~17세 백신 접종? 미접종?… 정부가 마침내 입장을 발표했다 (공식),2021-09-15,https://www.wikitree.co.kr/articles/689122,백신 부작용
아시아경제,"""코로나19 백신 부스터샷은 시기상조""",2면 TOP,https://view.asiae.co.kr/article/2021091410315777808,백신 부작용
KBS,식약처 “백신 접종 뒤 공복에도 타이레놀 등 복용 가능”,2021-09-17,https://news.kbs.co.kr/news/view.do?ncd=5281889&ref=A,백신 부작용
세계일보,"전문가들 ""백신 접종 후 6개월 지나면 면역력 떨어져 추가 접종 필요""",2021-09-18,http://www.segye.com/content/html/2021/09/16/20210916512895.html?OutUrl=naver,백신 부작용
메디파나뉴스,"'NIP 백신' 수급난 겪는 개원가 ""유통사 담합 의심, 조사해야""",2021-09-18,http://medipana.com/news/news_viewer.asp?NewsNum=285215&MainKind=A&NewsKind=5&vCount=12&vKind=1,백신 부작용
뉴스엔,"배수진, 코로나19 백신 부작용? ""6일째에도 가슴 통증, 숨쉬기 답답""",2021-09-15,https://www.newsen.com/news_view.php?uid=202109141658210010,백신 부작용
헬스조선,AZ백신 이제 못보나… 정부 추가 구매 '불투명',2021-09-17,https://health.chosun.com/site/data/html_dir/2021/09/16/2021091600620.html,백신 부작용
YTN사이언스,"""남자 청소년, 코로나19 입원보다 화이자 백신 부작용 확률 커""",2021-09-14,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=&key=202109131111588272,백신 부작용
YTN사이언스,"""남자 청소년, 코로나19 입원보다 화이자 백신 부작용 확률 커""",2021-09-14,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=&key=202109131111588272,백신 부작용
서울신문,“백신 부작용 아니면 왜 잘 살던 사람 소장이 썩나”… 24세 결국 사망,2021.09.08.,https://www.seoul.co.kr/news/newsView.php?id=20210908500160&wlog_tag3=naver,백신 부작용
데일리안,"""정부, 아이들과 학부모 의견도 묻지 않고 백신접종 밀어붙이나?""",2021-09-15,https://www.dailian.co.kr/news/view/1032801/?sc=Naver,백신 부작용
중앙일보,"10대 접종 '부작용' 우려에…英, 2번맞는 화이자 1번만 맞힌다",2021-09-15,https://www.joongang.co.kr/article/25006961,백신 부작용
머니S,백신 접종 속도 붙었다… 추석 전까지 70% 달성할까?,2021-09-15,http://moneys.mt.co.kr/news/mwView.php?no=2021091415068077125,백신 부작용
금강일보,코로나에 독감 백신까지.. 의료기관 혼선 우려,2021-09-17,http://www.ggilbo.com/news/articleView.html?idxno=869705,백신 부작용
YTN,"""아세트아미노펜 진통제, 백신 접종 후 공복에 복용 가능""",2021-09-17,https://www.ytn.co.kr/_ln/0103_202109161659011614,백신 부작용
조선비즈,‘유효기간 경과’ 백신 접종 또… “부작용 적지만 재접종 검토해야”,2021.09.09.,https://biz.chosun.com/it-science/bio-science/2021/09/09/ZCHWMOCOEVFFHLBHP7JGH3BMAQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,백신 부작용
아시아경제,"EU, 아스트라제네카 백신 부작용에 길랭-바레 증후군 추가",2021.09.09.,https://view.asiae.co.kr/article/2021090911262815997,백신 부작용
세계일보,"“40대 남편, 화이자 맞은 다음날 쓰러져. 백신 후유증은 사람이 살고 죽는 문...",2021.09.11.,http://www.segye.com/content/html/2021/09/10/20210910512008.html?OutUrl=naver,백신 부작용
KBS,"영국, 12∼15세 화이자 백신 1회 접종 권고",2021-09-15,https://news.kbs.co.kr/news/view.do?ncd=5279227&ref=A,백신 부작용
YTN,"프랑스 ""백신 안 맞은 보건 인력은 무급 정직""...수술 취소 등 혼란",2021-09-17,https://www.ytn.co.kr/_ln/0104_202109160640187241,백신 부작용
중앙일보,"""임신 준비해 큰병원 갔는데 배신감""…백신 오접종 부작용은",2021.09.05.,https://www.joongang.co.kr/article/25004511,백신 부작용
디지털타임스,"""코로나 백신 맞고 성 불구됐다"" 미 팝스타 주장 논란",2021-09-18,http://www.dt.co.kr/contents.html?article_no=2021091702109954613006&ref=naver,백신 부작용
연합뉴스TV,"연휴 앞두고 백신 접종…""무리한 활동 피해요""",2021-09-17,http://www.yonhapnewstv.co.kr/MYH20210916016300641/?did=1825m,백신 부작용
이투데이,"‘美 팝스타’ 니키 미나즈, “백신 맞고 성불구자 돼”…근거 없는 주장에 백...",2021-09-18,https://www.etoday.co.kr/news/view/2063406,백신 부작용
라포르시안,"서울시醫 구의사회장단, 효율적 백신 접종 위한 9가지 제안 내놔",2021-09-19,http://www.rapportian.com/news/articleView.html?idxno=138863,백신 부작용
조선일보,“화이자 접종 후 소장 괴사” 부산 50대 남성도 부작용 호소,2021.09.08.,https://www.chosun.com/national/welfare-medical/2021/09/08/IZODV4CLQBADXIKL6V2BOKWCDU/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,백신 부작용
메디칼업저버,"서울 구의사회장들, 백신접종 위한 방역당국 제도 개선 건의",2021-09-18,http://www.monews.co.kr/news/articleView.html?idxno=307220,백신 부작용
머니투데이,"정부 ""18~49세 백신 접종 의무화 검토 안 해""",2021-09-17,http://news.mt.co.kr/mtview.php?no=2021091611144613437,백신 부작용
머니투데이,"정부 ""18~49세 백신 접종 의무화 검토 안 해""",2021-09-17,http://news.mt.co.kr/mtview.php?no=2021091611144613437,백신 부작용
중앙일보,"前 FDA 국장 ""화이자 백신, 10월말에 5∼11세 접종 승인 예상""",2021-09-14,https://www.joongang.co.kr/article/25006828,백신 부작용
조세일보,[백신접종 부작용 지원] 인과성 불충분해도 의료비 최대 1000만원 지원,2021.09.09.,http://www.joseilbo.com/news/news_read.php?uid=432790&class=33&grp=,백신 부작용
머니투데이,"3세도 백신 맞히는 中, 유럽은 12세부터…한국은 조심스럽다",2021-09-17,http://news.mt.co.kr/mtview.php?no=2021091514531645627,백신 부작용
의약뉴스,"개원가단체, 독감 백신 공급 부족 사태 규탄",2021-09-18,http://www.newsmp.com/news/articleView.html?idxno=217838,백신 부작용
뉴스엔,"""코로나 백신 맞고 발기부전"" 니키 미나즈, 근거없는 루머 유포에 美보건당국...",2021-09-18,https://www.newsen.com/news_view.php?uid=202109171622470010,백신 부작용
세계일보,"""백신 인과성 인정, 보상금은 0원""…정부서 받은 황당 안내문",2021-09-15,http://www.segye.com/content/html/2021/09/14/20210914510633.html?OutUrl=naver,백신 부작용
메디컬투데이,"엔지켐생명과학, 글로벌 백신 생산·공급 위한 주주배정 일반공모 실시",2021-09-18,http://www.mdtoday.co.kr/mdtoday/index.html?no=430288,백신 부작용
연합뉴스TV,"연휴 앞두고 백신 접종…""무리한 활동 피해요""",2021-09-17,http://www.yonhapnewstv.co.kr/MYH20210916023300641/?did=1825m,백신 부작용
YTN,"소아·청소년 접종 발표 앞두고 ""부작용 걱정"" vs ""일상회복""",2021-09-15,https://www.ytn.co.kr/_ln/0103_202109142217023087,백신 부작용
위키트리,백신 부작용 인정됐는데 정부에서 주는 보상금이 '0원'입니다 (이유),2021-09-15,https://www.wikitree.co.kr/articles/689034,백신 부작용
머니투데이,혈전·백혈병·소장 괴사…백신 부작용 청원글 100건도 넘는다,2021.09.11.,http://news.mt.co.kr/mtview.php?no=2021091014424422510,백신 부작용
농업경제신문,원샷 백신 스푸트니크 라이트 탄력받나?...관련주 들썩,2021-09-19,http://www.thekpm.com/view.php?ud=20210918102143375442ef4e12e4_17,백신 부작용
한겨레,영국 “12~15살 백신은 한번만”…12~17살 접종 앞둔 한국은?,2면 1단,https://www.hani.co.kr/arti/society/health/1011707.html,백신 부작용
조세일보,"EU, AZ백신 부작용에 길랭-바레 증후군 추가",2021.09.09.,http://www.joseilbo.com/news/news_read.php?uid=432758&class=42&grp=,백신 부작용
매일경제,"""화이자 부작용 이정도일 줄이야""…청소년 코로나 입원보다 심근염 진단 최대...",2021-09-14,http://news.mk.co.kr/newsRead.php?no=882129&year=2021,백신 부작용
서울경제,"""건장한 40대 남편, 백신 맞고 뇌경색 진단···비통하고 억울"" 아내 올린 '...",2021.09.11.,https://www.sedaily.com/NewsView/22RF7KX741,백신 부작용
파이낸셜뉴스,화이자 백신 맞고 소장 썩었던 20대 초등학교 교사 결국 사망했다,2021.09.08.,http://www.fnnews.com/news/202109080700535574,백신 부작용
뉴스1,국민 4명 중 1명 백신에 부정적…위드 코로나 최대 복병,2021.09.07.,https://www.news1.kr/articles/?4426952,백신 부작용
세계일보,“기저질환 없는데 백신 부작용” 불안 확산… 전문가는 신중론,A11면 1단,http://www.segye.com/content/html/2021/09/14/20210914515807.html?OutUrl=naver,백신 부작용
매일경제,"김포 20대 이어 광주 30대男, 화이자백신 1차 접종후 사망",A31면 1단,http://news.mk.co.kr/newsRead.php?no=883665&year=2021,백신 부작용
시사매거진,"[종합] 12~17세 코로나 백신 접종, 부작용 없을까 '대상·일정 발표는 언제?'",2021-09-14,http://www.sisamagazine.co.kr/news/articleView.html?idxno=401281,백신 부작용
하이닥,"“건강한 男청소년, 백신 위험이 이득보다 클 수 있다”",2021-09-14,http://www.hidoc.co.kr/healthstory/news/C0000633957,백신 부작용
FPN,"송도소방서, 코로나19 백신 예방접종센터 지원",2021-09-18,http://fpn119.co.kr/164333,백신 부작용
헤럴드경제,입대 앞둔 20대 초등교사 화이자 백신 접종 후 숨져,2021.09.08.,http://news.heraldcorp.com/view.php?ud=20210908000655,백신 부작용
한국일보,"""건강하던 40대 남편, 백신 맞고 뇌경색으로 중환자실 치료""",2021.09.10.,https://hankookilbo.com/News/Read/A2021091016130001225?did=NA,백신 부작용
KBS,프랑스 “얀센 백신 중증 예방 실패 사례…조사 필요”,2021-09-15,https://news.kbs.co.kr/news/view.do?ncd=5279561&ref=A,백신 부작용
서울신문,"정부, ‘#고마워 백신’ 접종 인증 캠페인 진행…“우수 소감자에 상품”",2021-09-14,https://www.seoul.co.kr/news/newsView.php?id=20210913500127&wlog_tag3=naver,백신 부작용
머니투데이,"화이자 ""백신 효과 2개월마다 6%씩 ↓…부스터샷 필요하다""",2021-09-17,http://news.mt.co.kr/mtview.php?no=2021091608013547214,백신 부작용
뉴스1,"12~17세 코로나19 백신 안전할까…전문가 ""치열한 논의 필요""",2021-09-15,https://www.news1.kr/articles/?4433893,백신 부작용
YTN,"뉴욕시, 1년 반 만에 정상 등교...英 12~15세 백신 접종 권고",2021-09-15,https://www.ytn.co.kr/_ln/0104_202109141416333473,백신 부작용
청년의사,"무료 독감 백신 수급난…대개협 ""행정지도권이라도 발동하라""",2021-09-17,http://www.docdocdoc.co.kr/news/articleView.html?idxno=2014660,백신 부작용
아시아경제,"""백신 접종 후 소장 괴사…생명 위태롭다"" 50대 남성도 부작용 호소",2021.09.08.,https://view.asiae.co.kr/article/2021090818141176043,백신 부작용
뉴스인사이드,"화이자 백신 맞고 뇌출혈, 20대 여성 2명...국민청원 호소",2021-09-19,http://www.newsinside.kr/news/articleView.html?idxno=1117726,백신 부작용
디지털타임스,"SK바사 임상3상에 723명 지원, K백신 속도",12면 1단,http://www.dt.co.kr/contents.html?article_no=2021091502109931040001&ref=naver,백신 부작용
동아일보,"英, 12~15세에 화이자 1회만 접종한다…“부작용 우려”",2021-09-15,https://www.donga.com/news/article/all/20210914/109246470/2,백신 부작용
신아일보,"전문가들 ""현 시점 일반인 부스터샷 불필요… 부작용 가능성도""",2021-09-15,http://www.shinailbo.co.kr/news/articleView.html?idxno=1460361,백신 부작용
국제뉴스,"""화이자 백신 부작용 때문에 아버지 사망"" 청원 등장",2021.09.11.,http://www.gukjenews.com/news/articleView.html?idxno=2307385,백신 부작용
국제신문,"""코로나19 백신, 독감 백신 동시에 맞아도 된다""",2021-09-14,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20210913.99099003228,백신 부작용
헤럴드경제,‘12~17세 청소년 백신 접종’ 급물살…안전성 ‘우려’도,2021-09-14,http://news.heraldcorp.com/view.php?ud=20210913000269,백신 부작용
전북도민일보,'코로나 백신 교차접종 부작용 우려' 무료 독감 예방접종 첫날부터 한산,2021-09-15,http://www.domin.co.kr/news/articleView.html?idxno=1354349,백신 부작용
SK브로드밴드,[독감 접종 시작...코로나 백신 맞아도 '가능'],2021-09-16,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=54&p_no=130114,백신 부작용
세계일보,"“백신 접종 후 먹는 타이레놀, 공복 섭취 가능… 음주는 피해야”",2021-09-17,http://www.segye.com/content/html/2021/09/16/20210916515345.html?OutUrl=naver,백신 부작용
농업경제신문,"WHO, 스푸트니크V 백신 심사보류 승인 지연되나?...""제조업체 팜스탠다드 생산...",2021-09-18,http://www.thekpm.com/view.php?ud=20210917011752471142ef4e12e4_17,백신 부작용
고발뉴스,한국 언론 방해 속에 백신 1차 '접종률 70%' 돌파,2021-09-19,http://www.gobalnews.com/news/articleView.html?idxno=32825,백신 부작용
데일리안,'송영길 vs 이준석' 토론배틀…손준성·백신 공방 속 훈훈한 마무리,2021-09-18,https://www.dailian.co.kr/news/view/1034238/?sc=Naver,백신 부작용
조선비즈,"[기자수첩] 백신 접종률 70% 달성, 국민 신뢰가 먼저다",2021-09-15,https://biz.chosun.com/opinion/2021/09/14/ZGRL5XN25RAGNJF3VSJOVIO3S4/?utm_source=naver&utm_medium=original&utm_campaign=biz,백신 부작용
세계일보,"50대 경찰관, 백신 접종 후 이상반응 보이다 숨져…평소 앓던 질환 없었다",2021-09-15,http://www.segye.com/content/html/2021/09/14/20210914501754.html?OutUrl=naver,백신 부작용
머니투데이,"""술마시고 맞아도 되나요?"" ""장 썩는 것과 연관 있나요?""…백신 Q&A",2021-09-15,http://news.mt.co.kr/mtview.php?no=2021091417362351444,백신 부작용
MBC,"영국, 12∼15세 백신 1회 접종 권고.…""학교 문 안 닫을 방법""",2021-09-15,https://imnews.imbc.com/news/2021/world/article/6300517_34880.html,백신 부작용
인사이트,"""10대 남학생들, 화이자 백신 부작용이 코로나로 입원할 확률보다 최대 6배 높...",2021-09-15,https://www.insight.co.kr/news/358397,백신 부작용
국제뉴스,"화이자 백신 부작용 호소 ""코피가 안 멈춰요"" 혈소판 감소성 혈전증이란?",2021-09-17,http://www.gukjenews.com/news/articleView.html?idxno=2310915,백신 부작용
SBS Biz,“백신 접종 후 공복에 타이레놀 복용 가능…음주 피해야”,2021-09-17,https://biz.sbs.co.kr/article_hub/20000031309?division=NAVER,백신 부작용
중앙일보,일본에도 추월당했다…美 백신접종률 G7 국가중 최하위,2021-09-14,https://www.joongang.co.kr/article/25006702,백신 부작용
펜앤드마이크,"부작용 위험이 더 큰 코로나 부스터샷, 맞는 게 정답일까?",2021-09-17,http://www.pennmike.com/news/articleView.html?idxno=47702,백신 부작용
데일리안,"‘백신과 목숨 바꿔치기?’…“건강했던 남편, 화이자 접종 후 뇌경색”",2021.09.11.,https://www.dailian.co.kr/news/view/1032198/?sc=Naver,백신 부작용
시사매거진,화이자 백신 부작용으로 부친 사망했다는 유족 청원글,2021.09.11.,http://www.sisamagazine.co.kr/news/articleView.html?idxno=400906,백신 부작용
KBS,"독감 백신, 코로나19 예방 효과 있나…소아청소년 접종 이익은?",2021-09-15,https://news.kbs.co.kr/news/view.do?ncd=5280091&ref=A,백신 부작용
동아사이언스,"영국 12~15세 백신 접종 시작, 국내도 4분기 아동·청소년 시작…당신이 알아...",2021-09-16,https://www.dongascience.com/news/view/49329,백신 부작용
YTN,"독감-코로나19 백신 동시 접종 가능하지만...""2~3일 간격 바람직""",2021.09.06.,https://www.ytn.co.kr/_ln/0103_202109061815151037,백신 부작용
YTN,"독감-코로나19 백신 동시 접종 가능하지만...""2~3일 간격 바람직""",2021.09.06.,https://www.ytn.co.kr/_ln/0103_202109061815151037,백신 부작용
노컷뉴스,中 쓰촨대 개발 백신 日 첫 임상시험,2021-09-15,https://www.nocutnews.co.kr/news/5624508,백신 부작용
메디칼업저버,"""10년 내 혁신적 백신개발 가시적 성과 낼 것""",2021-09-16,http://www.monews.co.kr/news/articleView.html?idxno=307142,백신 부작용
메디파나뉴스,"엔지켐생명과학, 글로벌 백신 생산·공급 위해 공모 실시",2021-09-18,http://medipana.com/news/news_viewer.asp?NewsNum=285302&MainKind=A&NewsKind=5&vCount=12&vKind=1,백신 부작용
내외경제tv,"팝스타 니키 미나즈 ""친구가 백신 맞고 성기능 불구 됐다"" 주장해 '논란'",2021-09-18,http://www.nbntv.co.kr/news/articleView.html?idxno=935043,백신 부작용
SBS Biz,"""백신 접종 후 공복에 해열진통제 복용 가능…음주는 피해야""",2021-09-17,https://biz.sbs.co.kr/article_hub/20000031314?division=NAVER,백신 부작용
YTN,"백혈병·월경 장애, 백신 접종 부작용?...""인과성 없어""",2021.09.02.,https://www.ytn.co.kr/_ln/0103_202109021811336149,백신 부작용
메디게이트뉴스,"""백신 부작용 증가"" 식약처, 의약품 안전관리책임자 역량강화 추진",2021-09-14,http://www.medigatenews.com/news/846506982,백신 부작용
한국경제,"국내 코로나 백신 접종자 1000명 중 4명 ""몸이 이상해요"" [신현보의 딥데이터...",2021-09-14,https://www.hankyung.com/society/article/2021091057367,백신 부작용
BBC,왜 아이들부터 접종할까? 영국 만 12~15세 청소년 백신접종 권고,2021-09-17,https://www.bbc.com/korean/international-58570848?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D,백신 부작용
한국경제,"백신 접종 후 소장 썩는 증세 보인 초등교사, 한 달 만에 숨져",2021.09.07.,https://www.hankyung.com/society/article/2021090789817,백신 부작용
뉴스1,백신 의무화 총력 바이든…민간사업장 접종 아니면 매주 검사,2021.09.10.,https://www.news1.kr/articles/?4430324,백신 부작용
YTN,"[자막뉴스] ""백신 안 맞으면..."" 초강경 조치에 혼란 겪는 프랑스",2021-09-17,https://www.ytn.co.kr/_ln/0134_202109161515399900,백신 부작용
KBS,"EU, 아스트라제네카 백신 부작용에 길랭-바레 증후군 추가",2021.09.09.,https://news.kbs.co.kr/news/view.do?ncd=5276128&ref=A,백신 부작용
오마이뉴스,"일란성 쌍둥이 형제의 운명 가른, 코로나19 백신",2021.09.10.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002773262&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,백신 부작용
매일신문,"'유효기간 경과' 백신 접종, 또… 대처 매뉴얼 미비 시민만 '불안'",1면 1단,https://news.imaeil.com/Society/2021090717272550086,백신 부작용
의사신문,"개원가 독감 백신 수급난···""정부의 특별 대책 요구""",2021-09-17,http://www.doctorstimes.com/news/articleView.html?idxno=216272,백신 부작용
헤럴드경제,12~17세 백신 접종 강제 안한다…부스터샷도 신중히,2021-09-16,http://news.heraldcorp.com/view.php?ud=20210915000271,백신 부작용
서울경제,"백신 맞고 사망했어도···""억울함 하소연 할 곳 없어요""[인터넷 세상 읽기]",2021-09-13,https://www.sedaily.com/NewsView/22RFRES8BY,백신 부작용
뷰어스,"FDA·WHO 과학자들 ""코로나 백신 부스터샷 불필요하다"" 성명 주목",2021-09-15,http://theviewers.co.kr/View.aspx?No=2037800,백신 부작용
조선비즈,431명 유효기한 지난 백신 맞았다…정부 “국내 기관 전수 점검”(종합),2021.09.06.,https://biz.chosun.com/it-science/bio-science/2021/09/06/X6KISOY2OJEHFERDUEFOXFILSM/?utm_source=naver&utm_medium=original&utm_campaign=biz,백신 부작용
매일신문,"美 CDC ""코로나 백신 미접종자 사망률, 접종자보다 11배 더 높다""",2021-09-13,https://news.imaeil.com/AP/2021091219562627029,백신 부작용
노컷뉴스,"고심하던 영국, 12-15세 코로나 백신접종 ""1회만"" 권고…왜?",2021-09-15,https://www.nocutnews.co.kr/news/5624345,백신 부작용
SK브로드밴드,[B tv 서울뉴스] 독감 접종 시작...코로나 백신 맞아도 '가능',2021-09-16,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=54&p_no=130137,백신 부작용
서울경제,다래끼 치료받으려 왔는데···화이자 백신 맞은 초등생,2021-09-15,https://www.sedaily.com/NewsView/22RGNJK4O1,백신 부작용
하이닥,코로나 백신 접종 후 영양제 먹어도 될까?,2021-09-15,http://www.hidoc.co.kr/healthstory/news/C0000634189,백신 부작용
엑스포츠뉴스,"'강원래♥' 김송 ""백신 부작용 무서워, 전세계 어른들 참 나빠"" [전문]",2021-09-15,https://www.xportsnews.com/?ac=article_view&entry_id=1474597,백신 부작용
세계일보,하루가 멀다 하고 터지는 ‘백신 오접종’ 사고…대처방법은? [뉴스+],2021.09.09.,http://www.segye.com/content/html/2021/09/09/20210909514140.html?OutUrl=naver,백신 부작용
이데일리,"사흘간 백신 접종 이상신고 9400여건…""부작용 인과관계 입증 난관""",2021.09.04.,http://www.edaily.co.kr/news/newspath.asp?newsid=01453046629176840,백신 부작용
세계일보,[단독] 화이자 백신 맞고 또 소장 괴사…부산 56세 남성·기저질환은 있어,2021.09.08.,http://www.segye.com/content/html/2021/09/08/20210908511594.html?OutUrl=naver,백신 부작용
YTN사이언스,"프랑스 ""백신 안 맞은 보건 인력은 무급 정직""...수술 취소 등 혼란",2021-09-17,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=&key=202109161102345026,백신 부작용
약사공론,"엔지켐생명과학, KB증권에 3200억 공모…""백신 생산·공급 목적""",2021-09-18,https://www.kpanews.co.kr/article/show.asp?idx=225632&category=D,백신 부작용
SBS,"EU, 아스트라제네카 백신 부작용에 길랭-바레 증후군 추가",2021.09.09.,https://news.sbs.co.kr/news/endPage.do?news_id=N1006459826&plink=ORI&cooper=NAVER,백신 부작용
아시아경제,"노바백스, 코로나·독감 동시예방 결합백신 임상시험 시작",2021.09.09.,https://view.asiae.co.kr/article/2021090907242883788,백신 부작용
뉴스1,"""종잇값이 더 비싸겠다""…AZ 부작용 인정했지만 보상 안내문엔 '0원'",2021-09-15,https://www.news1.kr/articles/?4434386,백신 부작용
아주경제,"""화이자 백신 접종 2주 만에 아버지 심장이 멈췄다""",2021.09.11.,http://www.ajunews.com/view/20210911174706633,백신 부작용
매일경제,[매경데스크] 백신 안맞아도 차별 말아야,A35면 TOP,http://news.mk.co.kr/newsRead.php?no=880175&year=2021,백신 부작용
MBN,"“10대男, 화이자 부작용 확률이 코로나 입원보다 높다”",2021-09-14,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4595767,백신 부작용
동아일보,"정부 “초등생 백신 오접종, ‘교차 확인’ 미흡…사례 2건”",2021-09-15,https://www.donga.com/news/article/all/20210914/109253894/2,백신 부작용
세계일보,“장기 괴사·백혈병에도 인과성 인정 안 돼”… 백신접종 불안 확산,A11면 1단,http://www.segye.com/content/html/2021/09/14/20210914518331.html?OutUrl=naver,백신 부작용
